											
	3	-0.1918666470	-0.4800971212	-0.4651382690	-0.3560344941	-0.2761002915	-0.0213185163333333	-0.0533441245777778	-0.0516820298888889	-0.0395593882333333	-0.0306778101666667
	3.05	-0.2140765885	-0.4652805899	-0.4603025664	-0.3383783516	-0.2407326137	-0.0230128017737167	-0.050016725600645	-0.0494815981080355	-0.0363749907659231	-0.0258782707551733
	3.1	-0.2298914024	-0.4363311672	-0.4431013660	-0.3127989075	-0.1916066372	-0.023922102226847	-0.0454038675546306	-0.0461083627471384	-0.0325493139958377	-0.0199382556919875
	3.15	-0.2378982008	-0.3932549811	-0.4120516042	-0.2786014676	-0.1308338734	-0.0239756312219703	-0.0396326511564626	-0.0415269946283699	-0.0280777493172084	-0.0131855755505165
	3.2	-0.2368972983	-0.3364933058	-0.3658979795	-0.2352812464	-0.0611839624	-0.0231345017871094	-0.0328606743945312	-0.0357322245605469	-0.02297668421875	-0.005974996328125
	3.25	-0.2253873098	-0.2659528488	-0.3028467824	-0.175205109	0.0133221222	-0.0213384435313609	-0.0251789679337278	-0.0286718847242604	-0.0165874659408284	0.00126126600710059
	3.3	-0.2037190204	-0.1840758643	-0.2241004889	-0.105186592	0.0898259964	-0.0187069807529844	-0.016903201496786	-0.0205785572910927	-0.00965900752984389	0.00824848451790634
	3.35	-0.1720175888	-0.0927699045	-0.1307247017	-0.026312247	0.1648845300	-0.0153279205881043	-0.00826642053909557	-0.0116484474671419	-0.00234459763867231	0.0146923172198708
	3.4	-0.1309437522	0.0056573030	-0.0248525191	0.059903497	0.2351515675	-0.0113273142041523	0.00048938607266436	-0.00214987189446367	0.0051819634083045	0.0203418310986159
	3.45	-0.0816723902	0.1087253344	0.0905403314	0.151434593	0.2953509815	-0.00686178451585801	0.00913466367569838	0.00760683313589582	0.0127229231674018	0.0248141971434573
	3.5	-0.0264770860	0.2127165755	0.2101711145	0.244862166	0.3443168843	-0.0021613947755102	0.0173646184081633	0.0171568256734694	0.019988748244898	0.0281075007591837
	3.55	0.0324961303	0.3144478987	0.3289287687	0.337561362	0.3800880202	0.00257854634397937	0.0249512317952787	0.0261002792065066	0.0267852697480659	0.030159731815116
	3.6	0.0928374406	0.4106773436	0.4413085366	0.426724157	0.4013041385	0.00716338276234568	0.0316880666358025	0.0340515846141975	0.0329262466820988	0.0309648255015432
	3.65	0.1507110442	0.4971563199	0.5404429765	0.507279161	0.4029028192	0.0113125197372865	0.0373170440908238	0.0405661832613999	0.0380768745355601	0.0302422832951773
	3.7	0.2046240031	0.5714049004	0.6220076964	0.577832116	0.3895156447	0.0149469688166545	0.0417388532067202	0.0454351860043828	0.0422083357195033	0.0284525671804237
	3.75	0.2523872794	0.6307422399	0.6820374003	0.635803878	0.3620691853	0.0179475398684444	0.044852781504	0.0485004373546667	0.0452127202133333	0.0257471420657778
	3.8	0.2921266661	0.6728899789	0.7178155184	0.678870816	0.3219350949	0.0202303785387812	0.0465990290096953	0.0497102159556787	0.0470132144044321	0.0222946741620499
	3.85	0.3216092847	0.6953731176	0.7270944442	0.703686562	0.2690703404	0.0216973712059369	0.0469133491381346	0.0490534285174566	0.0474742156856131	0.0181528311958172
	3.9	0.3407257926	0.6975426535	0.7111457116	0.709963346	0.2086463550	0.0224014327810651	0.0458607924720579	0.0467551421170283	0.0466774060486522	0.0137177090729783
	3.95	0.3489594124	0.6788746648	0.6717371106	0.696825489	0.1429657906	0.0223656088703733	0.0435106338599583	0.0430531716455696	0.0446611433424131	0.00916300532606954
	4	0.3461842144	0.6395102123	0.6117358119	0.663970140	0.0742727898	0.0216365134	0.03996938826875	0.03823348824375	0.04149813375	0.0046420493625
	4.05	0.3324653463	0.5798559668	0.5344998612	0.610634797	0.0057250290	0.0202691873982625	0.0353516821704008	0.0325864874988569	0.0372281540618808	0.000349033927754915
	4.1	0.3084435807	0.5016631584	0.4443010124	0.5386604850	-0.0606845591	0.0183488150327186	0.02984313851279	0.0264307562403331	0.0320440502676978	-0.00361002731112433
	4.15	0.2747943325	0.4070880203	0.3450360137	0.4496934727	-0.1232974886	0.0159555426041515	0.0236369876789084	0.0200340260531282	0.0261108127565684	-0.00715909354623312
	4.2	0.2323437523	0.2988582931	0.2402059673	0.3459651256	-0.1806959223	0.0131714145294785	0.0169420801077097	0.0136171183276644	0.0196125354648526	-0.0102435330102041
	4.25	0.1814309362	0.1785100214	0.1313153349	0.2280837205	-0.2293984638	0.0100446193051903	0.00988290775916955	0.00727005314325259	0.0126274724152249	-0.0127002609716263
	4.3	0.1236585941	0.0511232978	0.0216460263	0.1013281113	-0.2705340438	0.00668786339102218	0.00276491605191996	0.00117068828015143	0.00548015745267712	-0.0146313706760411
	4.35	0.0603300459	-0.0792584192	-0.0871064320	-0.0305366548	-0.3035103154	0.00318827036068173	-0.00418858074778703	-0.00460332577619236	-0.00161377486061567	-0.0160396520227243
	4.4	-0.0070444361	-0.2084461565	-0.1936323835	-0.1635034846	-0.3278237620	-0.000363865501033058	-0.0107668469266529	-0.0100016727014463	-0.00844542792355372	-0.0169330455578512
	4.45	-0.0776821193	-0.3339796967	-0.2985287768	-0.2955599858	-0.3426361535	-0.00392284404999369	-0.016865531963136	-0.0150753075015781	-0.0149253874914783	-0.0173026715566216
	4.5	-0.1485279426	-0.4500538681	-0.3987893949	-0.4202867558	-0.3483225275	-0.00733471321481481	-0.0222248823753086	-0.0196933034518518	-0.0207549015209877	-0.0172011124691358
	4.55	-0.2172163386	-0.5527382571	-0.4925266089	-0.5335689397	-0.3446561777	-0.0104922757444753	-0.0266991067310711	-0.023790682714648	-0.0257731645791571	-0.0166480462601135
	4.6	-0.2811936622	-0.6385328526	-0.5773250432	-0.6316184336	-0.3314943043	-0.0132889254347826	-0.0301764108034027	-0.0272837922117202	-0.0298496424196597	-0.0156660824338374
	4.65	-0.3385616897	-0.7060801389	-0.6519170588	-0.7127844867	-0.3097186384	-0.0156578420487918	-0.0326548798196323	-0.0301499391282229	-0.0329649433090531	-0.0143239051173546
	4.7	-0.3855831048	-0.7509258038	-0.7106386356	-0.7718672824	-0.2788475362	-0.0174550975464011	-0.0339939250248981	-0.0321701510004527	-0.0349419322046175	-0.0126232474513354
	4.75	-0.4197876465	-0.7714192243	-0.7498146625	-0.8066951174	-0.2392937111	-0.0186055466592798	-0.0341903257307479	-0.0332327828254848	-0.0357538002171745	-0.0106058154504155
	4.8	-0.4391188427	-0.7667664597	-0.7660289820	-0.8159239544	-0.1918159875	-0.0190589775477431	-0.0332797942578125	-0.0332477856770833	-0.0354133660763889	-0.0083253466796875
	4.85	-0.4419647570	-0.7372925171	-0.7568211608	-0.7991281268	-0.1377972661	-0.0187890214475502	-0.0313441393176746	-0.0321743505494739	-0.0339729249356999	-0.00585810462748432
	4.9	-0.4272610723	-0.6829571952	-0.7193672651	-0.7557348069	-0.0784732672	-0.0177951300416493	-0.0284446978425656	-0.0299611522324032	-0.0314758353561016	-0.00326835765097876
	4.95	-0.3951143940	-0.6056217234	-0.6533967149	-0.6871449625	-0.0157524189	-0.0161254726660545	-0.0247167319008264	-0.0266665325946332	-0.02804387154372	-0.000642890272421181
	5	-0.3465262421	-0.5079903684	-0.5603181045	-0.595678814	0.0481175945	-0.013861049684	-0.020319614736	-0.02241272418	-0.02382715256	0.00192470378
	5.05	-0.2825468074	-0.3925332766	-0.4422606188	-0.483070578	0.1110332475	-0.0110791807626703	-0.0153919528124694	-0.017341853496716	-0.0189420871679247	0.00435381815508284
	5.1	-0.2062109483	-0.2635712817	-0.3041397675	-0.353794689	0.1699701191	-0.00792814103421761	-0.0101334595040369	-0.0116931859861592	-0.0136022564013841	0.00653479888888889
	5.15	-0.1208814651	-0.1257577835	-0.1521821743	-0.212496180	0.2224218549	-0.00455769497973419	-0.00474155089075313	-0.0057378517975304	-0.008011921198982	0.00838615722122726
	5.2	-0.0303611508	0.0159239187	0.0064373275	-0.064275472	0.2661175937	-0.00112282362426036	0.000588902318786982	0.000238066845414201	-0.00237705147928994	0.00984162698594674
	5.25	0.0622962126	0.1578643527	0.1658837403	0.087496444	0.2987730319	0.00226018004897959	0.00572750485986395	0.00601845769795918	0.00317447415873016	0.0108398378920635
	5.3	0.1522722020	0.2938365936	0.3173042792	0.235732809	0.3190871044	0.00542086870772517	0.0104605408899964	0.0112959871555714	0.00839205443218227	0.0113594554788181
	5.35	0.2357065361	0.4188712962	0.4536770287	0.374967856	0.3264807353	0.00823500868547472	0.0146343364905232	0.0158503634797799	0.0131004578915189	0.0114064367298454
	5.4	0.3091760074	0.5284254814	0.5691096835	0.500089303	0.3210849156	0.0106027437379973	0.0181215871536351	0.0195167929869684	0.0171498389231824	0.0110111425102881
	5.45	0.3707564812	0.6203098895	0.6610478484	0.608529596	0.3017138874	0.012482332503998	0.0208840969447016	0.0222556299436074	0.0204874874505513	0.0101578617086104
	5.5	0.4171160453	0.6894520833	0.7244526864	0.694181547	0.2717078569	0.0137889601752066	0.0227918044066116	0.0239488491371901	0.0229481503140496	0.00898207791404959
	5.55	0.4467368084	0.7333756125	0.7580310233	0.753917514	0.2333037028	0.0145032646181316	0.023808963963964	0.0246093993442091	0.0244758546871196	0.00757418075805535
	5.6	0.4588463242	0.7505870587	0.7620834478	0.785636255	0.1890665770	0.0146315792155612	0.0239345363105867	0.0243011303507653	0.0250521764987245	0.00602890870535714
	5.65	0.4540353678	0.7420728389	0.7393524980	0.789739755	0.1395255785	0.0142230516970789	0.0232460753042525	0.0231608582661132	0.0247392827942674	0.00437075976192341
	5.7	0.4320625340	0.7066819938	0.6910194268	0.764614075	0.0904647187	0.0132983236072638	0.02175075388735	0.0212686804185903	0.0235338281009541	0.00278438654047399
	5.75	0.3940146317	0.6458964386	0.6204481996	0.711406025	0.0443964692	0.0119172667432892	0.0195356200710775	0.0187659190805293	0.0215170064272212	0.00134280436143667
	5.8	0.3414625757	0.5621747424	0.5313773512	0.632361293	0.0032655410	0.0101504927378121	0.0167114965041617	0.0157959973602854	0.0187978981272295	0.0000970731569560047
	5.85	0.2762408759	0.4592047181	0.4277260581	0.5307663416	-0.0327821409	0.00807190812769377	0.0134182107706918	0.0124983872627657	0.0155092801986997	-0.000957911926364234
	5.9	0.2006099551	0.3401377038	0.3129008623	0.4101440273	-0.0606203441	0.00576299784831945	0.00977126411376041	0.00898882109451307	0.0117823621746625	-0.00174146349037633
	5.95	0.1172439234	0.2096015403	0.1905976785	0.2753246608	-0.0804098936	0.00331174135724878	0.0059205293496222	0.00538373500459007	0.00777698356895699	-0.00227130551797189
	6	0.0290811484	0.0726440256	0.0643464886	0.1316686484	-0.0930991212	0.000807809677777778	0.0020178896	0.00178740246111111	0.00365746245555556	-0.0025860867
	6.05	-0.0610446955	-0.0660707214	-0.0628191521	-0.0156279910	-0.0989949714	-0.00166777393620654	-0.00180508766887508	-0.001716253045557	-0.000426965125332969	-0.00270459589918721
	6.1	-0.1498164146	-0.2014566152	-0.1874818617	-0.1609454324	-0.0989426477	-0.00402624065036281	-0.00541404502015587	-0.00503848056167697	-0.00432532739586133	-0.00265903380005375
	6.15	-0.2338699926	-0.3283638858	-0.3062069440	-0.2986278998	-0.0955011532	-0.00618335627206028	-0.00868170760261749	-0.00809589381981625	-0.00789550928151233	-0.0025249825685769
	6.2	-0.3098635267	-0.4420014518	-0.4154629911	-0.4233671110	-0.0913971484	-0.00806096583506764	-0.0114984768938606	-0.0108080902991675	-0.0110137125650364	-0.00237765734651405
	6.25	-0.3746016249	-0.5381276426	-0.5116188185	-0.5304167825	-0.0892105907	-0.00958980159744	-0.01377606765056	-0.0130974417536	-0.013578669632	-0.00228379112192
	6.3	-0.4251841199	-0.6132175171	-0.5910287049	-0.6157822556	-0.0910768035	-0.0107126258478206	-0.015450176797682	-0.0148911238321995	-0.0155147960594608	-0.00229470404383976
	6.35	-0.4591700252	-0.6645998773	-0.6502094729	-0.6763773635	-0.0984337540	-0.0113874393998388	-0.0164821099212598	-0.0161252271783744	-0.0167741921631843	-0.00244116198152396
	6.4	-0.4747423411	-0.6905583992	-0.6860936934	-0.7101421246	-0.1118392608	-0.0115903891870117	-0.0168593359179687	-0.0167503343115234	-0.0173374542138672	-0.002730450703125
	6.45	-0.4708559517	-0.6903928564	-0.6963265894	-0.7161165822	-0.1308764588	-0.0113179725184785	-0.0165949848302386	-0.0167376140712698	-0.0172133064647557	-0.00314587966588546
	6.5	-0.4473501356	-0.6644381321	-0.6795629722	-0.6944680413	-0.1541577152	-0.0105881688899408	-0.0157263463218935	-0.0160843307029586	-0.0164371134035503	-0.0036487033183432
	6.55	-0.4050055510	-0.6151347902	-0.6370206598	-0.6469499652	-0.1732444881	-0.00944013870986539	-0.0143379707522872	-0.0148481011549444	-0.015079540008158	-0.0040380977355632
	6.6	-0.3450860261	-0.5428800340	-0.5682353647	-0.5747818008	-0.1924850899	-0.00792208508034895	-0.012462810697888	-0.013044888996786	-0.0131951744903581	-0.00441884963039486
	6.65	-0.2701646351	-0.4507533278	-0.4757625141	-0.4812167887	-0.2095507385	-0.00610921216801402	-0.0101928504222963	-0.010758381233535	-0.0108817183266437	-0.00473855477415343
	6.7	-0.1835915905	-0.3426012336	-0.3635164416	-0.3703407488	-0.2217979879	-0.00408981043662286	-0.00763201678770327	-0.00809793810648251	-0.00824996098908443	-0.00494092198485186
	6.75	-0.0893187566	-0.2228722178	-0.2365908707	-0.2468906763	-0.2265274340	-0.00196035679780521	-0.00489157130973937	-0.00519266657229081	-0.00541872540576132	-0.00497179553360768
	6.8	0.0083200775	-0.0964277559	-0.1009651879	-0.1160478881	-0.2212624725	0.000179932471885813	-0.00208537534385813	-0.00218350319852941	-0.00250968616133218	-0.00478508807309689
	6.85	0.1048557332	0.0316620023	0.0368778845	0.0167850340	-0.2040224070	0.00223465785497363	0.000674772279823113	0.000785931791784325	0.000357718237519314	-0.00434807196973733
	6.9	0.1959366492	0.1563291514	0.1703855465	0.1462136526	-0.1735645022	0.00411545156899811	0.00328353605124974	0.00357877644402436	0.00307107020793951	-0.00364554720016803
	6.95	0.2775675544	0.2727164679	0.2933744966	0.2670774303	-0.1295721857	0.00574644282180011	0.00564601144661249	0.00607369176750686	0.00552926722840433	-0.00268251510170281
	7	0.3463150407	0.3763745018	0.4004314415	0.3746621142	-0.0727712515	0.00706765389183673	0.00768111228163265	0.00817207023469388	0.00764616559591837	-0.00148512758163265
	7.05	0.4006299620	0.4654510617	0.4893809227	0.4661911726	-0.0061075045	0.00806055956943816	0.00936474144560133	0.0098462033640159	0.00937963226397063	-0.000122881233338363
	7.1	0.4369470620	0.5344438178	0.5548835400	0.536654212	0.0664858004	0.00866786474905773	0.0106019404443563	0.0110074100376909	0.010645788772069	0.00131890101963896
	7.15	0.4540973559	0.5808865878	0.5950242988	0.583576317	0.1416521851	0.00888253422465646	0.011362640477285	0.0116391862448041	0.0114152538901658	0.0027708383803609
	7.2	0.4518165431	0.6032912083	0.6092669817	0.605529722	0.2155829258	0.00871559689621914	0.0116375618885031	0.0117528352951389	0.0116807430941358	0.00415862125385802
	7.25	0.4307016341	0.6011955553	0.5983575487	0.602174941	0.2842538247	0.00819408578549346	0.0114377275681332	0.0113837345769322	0.0114563603519619	0.00540792056504162
	7.3	0.3921278612	0.5751664561	0.5641465869	0.574253434	0.3436870604	0.00735837607806343	0.0107931404785138	0.0105863499136799	0.0107760073935072	0.00644937249765434
	7.35	0.3381374571	0.5267580060	0.5093586390	0.523533020	0.3902176335	0.00625919676246009	0.00975071509093433	0.00942863878939331	0.00969101800175853	0.00722324278772734
	7.4	0.2713121178	0.4584277859	0.4373390879	0.452709328	0.4207437771	0.00495456752739226	0.00837158118882396	0.00798646983016801	0.00826715354273192	0.00768341448319941
	7.45	0.1946396491	0.3734153289	0.3518077333	0.365268519	0.4329423491	0.00350686273771452	0.00672790106571776	0.0063385925552903	0.00658111830998604	0.00780041167695149
	7.5	0.1113828240	0.2755888070	0.2566427581	0.265318166	0.4254334417	0.00198013909333333	0.00489935656888889	0.00456253792177778	0.00471676739555556	0.00756326118577778
	7.55	0.0239609361	0.1685050856	0.1548060406	0.156916513	0.3947941514	0.000420348863646331	0.00295609991842463	0.00271577633612561	0.0027528005438358	0.00692590941449936
	7.6	-0.0634879715	0.0569354365	0.0503067062	0.044802971	0.3457246008	-0.0010991684816482	0.000985724316135734	0.000870960979916898	0.00077567470567867	0.00598553671745152
	7.65	-0.1474240174	-0.0543557019	-0.0531111007	-0.066154951	0.2804138173	-0.00251909978897005	-0.000928800066641035	-0.000907533012089367	-0.00113041908667606	0.0047915556802939
	7.7	-0.2244700431	-0.1607149391	-0.1519044075	-0.171257135	0.2018944213	-0.00378596800640917	-0.00271065844324507	-0.00256205780907404	-0.00288846576151122	0.0034052019109462
	7.75	-0.2915251081	-0.2577999225	-0.2427744723	-0.266173677	0.1138591998	-0.00485369586847034	-0.00429219433922997	-0.00404203075629553	-0.00443161168782518	0.00189567866472425
	7.8	-0.3458744328	-0.3417617588	-0.3227052643	-0.347126713	0.0204431090	-0.0056849841025641	-0.00561738591058514	-0.00530416279257068	-0.0057055672748192	0.000336014283366206
	7.85	-0.3852944982	-0.4094019975	-0.3890094929	-0.4110434393	-0.0740127701	-0.0062524970294941	-0.00664370964339324	-0.00631278336484239	-0.0066703466964177	-0.00120106730658445
	7.9	-0.4081501649	-0.4582976030	-0.4393904333	-0.4556740281	-0.1651985167	-0.00653981997917	-0.00734333605191476	-0.00704038508732575	-0.00730129831917962	-0.00264698792981894
	7.95	-0.4134787806	-0.4868889185	-0.4720222034	-0.4796698793	-0.2490582189	-0.00654212698231874	-0.00770363385150904	-0.00746841032237649	-0.00758941306593885	-0.00394063872315177
	8	-0.4010547306	-0.4945274071	-0.4856448695	-0.4826195498	-0.3219850477	-0.006266480165625	-0.0077269907359375	-0.0075882010859375	-0.007540930465625	-0.0050310163703125
	8.05	-0.3725459632	-0.4831738228	-0.4812799966	-0.4668220837	-0.3803324980	-0.00574894430307473	-0.00745609849619999	-0.00742687391072875	-0.0072037665784499	-0.00586910224142587
	8.1	-0.3276562975	-0.4517714462	-0.4569354845	-0.4314461132	-0.4213873910	-0.00499399935223289	-0.00688571019966468	-0.00696441829751562	-0.00657592003048316	-0.00642260922115531
	8.15	-0.2683509810	-0.4021145842	-0.4134736817	-0.3784998009	-0.4438194692	-0.00404006144002409	-0.00605389113929768	-0.00622490393616621	-0.00569836728367647	-0.00668176399864504
	8.2	-0.1973037436	-0.3367505568	-0.3526565279	-0.3107151982	-0.4472002143	-0.00293432099345628	-0.00500818793575253	-0.00524474312760262	-0.00462098748066627	-0.00665080628048781
	8.25	-0.1177809996	-0.2588519634	-0.2771179903	-0.2314106107	-0.4319629509	-0.00173048300606061	-0.00380315097741047	-0.00407152235518825	-0.00339997224168962	-0.00634656309862259
	8.3	-0.0334865654	-0.1720636105	-0.1902741516	-0.1443296063	-0.3993219786	-0.00048608746407316	-0.00249765728697924	-0.00276199958774858	-0.00209507339671941	-0.00579651587458267
	8.35	0.0516250953	-0.0803314992	-0.0961711411	-0.0534644748	-0.3511606811	0.000740436663917674	-0.00115216033848471	-0.00137934154828068	-0.000766818097457779	-0.00503654747176306
	8.4	0.1335558753	0.0122780427	0.0007218924	0.0371274942	-0.2898994174	0.00189279868622449	0.000174008541666667	0.0000102309013605442	0.000526183307823129	-0.00410855183390023
	8.45	0.2084777616	0.1017607035	0.0957610661	0.1235063928	-0.2183538057	0.00291975437274605	0.00142517003606316	0.00134114444312174	0.00172972084730927	-0.00305806947515843
	8.5	0.2729387206	0.1843497195	0.1843984803	0.2020224555	-0.1395929132	0.0037776985550173	0.00255155321107266	0.00255222810103806	0.00279615855363322	-0.00193208184359862
	8.55	0.3251070448	0.2577593860	0.2634833978	0.2705592358	-0.0545435578	0.00444727669778735	0.00352599960329674	0.00360430078041107	0.00370109415957047	-0.000746124384254984
	8.6	0.3617814014	0.3182900458	0.3286223175	0.325584010	0.0306221022	0.00489158195511087	0.00430354307463494	0.00444324388182802	0.00440216346673878	0.000414035995132504
	8.65	0.3814600989	0.3636120005	0.3769492178	0.364995135	0.1125723027	0.00509820039292993	0.00485966120485148	0.00503791263055899	0.00487814674730195	0.00150452474456213
	8.7	0.3835083117	0.3921179043	0.4065583674	0.387435354	0.1882567205	0.00506682932619897	0.00518057741181134	0.00537136170432025	0.00511871256440745	0.00248720729951116
	8.75	0.3681676327	0.4029786517	0.4165870958	0.392335991	0.2549910611	0.00480872010057143	0.00526339463444898	0.00544113757779592	0.00512438845387755	0.00333049549191837
	8.8	0.3365155292	0.3961630356	0.4072258547	0.379924335	0.3105196625	0.00434550011880165	0.00511574167871901	0.00525859833032025	0.0049060477143595	0.00400980969137397
	8.85	0.2903801365	0.3724210151	0.3796585880	0.351194636	0.3530586782	0.00370749320437933	0.00475496843308117	0.00484737576047751	0.00448395590028408	0.0045077554751189
	8.9	0.2322186521	0.3332321098	0.3359423975	0.307844888	0.3813230514	0.00293168352606994	0.00420694495391996	0.00424116143794975	0.00388643969195809	0.0048140771543997
	8.95	0.1649694528	0.2807220105	0.2788401285	0.252183036	0.3945405142	0.00205947945195219	0.00350453494585063	0.00348104152180019	0.00314825424924316	0.00492544570019662
	9	0.0918888574	0.2175518966	0.2116223803	0.187007633	0.3924553389	0.0011344303382716	0.00268582588395062	0.00261262197901235	0.00230873620987654	0.00484512764074074
	9.05	0.0157837053	0.1465642267	0.1376744897	0.115012010	0.3734178557	0.000192713351851287	0.00178949637312658	0.00168095588901438	0.00140425518146577	0.00455929740484112
	9.1	-0.0594742691	0.0710867466	0.0606248465	0.039826379	0.3398849132	-0.000718201534838788	0.000858431911604879	0.000732095719116049	0.000480936831300568	0.00410439455621302
	9.15	-0.1305704907	-0.0054071328	-0.0159319906	-0.035074858	0.2933657933	-0.0015595627304488	-0.0000645839863835886	-0.00019029520857595	-0.000418941837618322	0.00350402571948998
	9.2	-0.1944790471	-0.0794871868	-0.0886500819	-0.106320577	0.2358111727	-0.00229772031072779	-0.000939120827032136	-0.00104737809428166	-0.00125615048440454	0.00278604882679584
	9.25	-0.2485782300	-0.1479211509	-0.1545629898	-0.170795214	0.1695519531	-0.00290522401753104	-0.00172880819167275	-0.00180643377414171	-0.00199614567129291	0.00198161522980278
	9.3	-0.2907423611	-0.2078167002	-0.2111794916	-0.225775390	0.0972277079	-0.0033615719863568	-0.00240278298300382	-0.00244166367903804	-0.00261042189848537	0.00112414970401202
	9.35	-0.3194092202	-0.2567443502	-0.2565453670	-0.269044857	0.0217041743	-0.00365362715776831	-0.00293682233063571	-0.00293454622093855	-0.0030775241728388	0.000248267600446109
	9.4	-0.3336233927	-0.2928360258	-0.2892750321	-0.2989829207	-0.0540202612	-0.00377572875396107	-0.00331412433001358	-0.0032738233601177	-0.00338369081824355	-0.00061136556360344
	9.45	-0.3330563998	-0.3148553052	-0.3085582397	-0.3146228611	-0.1269182411	-0.00372953052602111	-0.0035257165835223	-0.00345520270653117	-0.0035231136989446	-0.00142121711150304
	9.5	-0.3180046615	-0.3222367684	-0.3141474355	-0.3156783959	-0.1940452502	-0.00352359735734072	-0.00357049050858726	-0.00348085801108033	-0.00349782156121884	-0.00215008587479224
	9.55	-0.2892446365	-0.3152397393	-0.3064866586	-0.3025557755	-0.2525662639	-0.00317145513006771	-0.00345648133877909	-0.00336050720758751	-0.00331740660069625	-0.00276929101614539
	9.6	-0.2480920870	-0.2942608376	-0.2859845693	-0.2759961369	-0.2996869939	-0.00269197143012153	-0.00319293443576389	-0.00310313117730035	-0.00299474974934896	-0.00325181199978299
	9.65	-0.1965382184	-0.2606755276	-0.2538842883	-0.2376242577	-0.3334609303	-0.00211053417165561	-0.00279927544470993	-0.00272634742731348	-0.00255173838438616	-0.00358088464441998
	9.7	-0.1370089067	-0.2163992033	-0.2118484501	-0.1895668069	-0.3525008599	-0.00145614737697949	-0.00229991713572112	-0.00225155117547029	-0.00201473915293868	-0.00374642214794346
	9.75	-0.0722620190	-0.1637828684	-0.1618962124	-0.1343379318	-0.3560532346	-0.000760152731097962	-0.00172289670900723	-0.00170305022905983	-0.00141315378619329	-0.00374546466377383
